"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"F13A1",1.58538660751612,2.73704719453877,3.67529019730356,0.000504714317259057,0.00162395527185027,-0.705364954060807
"HAPLN3",1.16084870930019,1.22705056551375,3.67350767827123,0.000507600436730892,0.0016327861231709,-0.710734605550187
"MMP2",1.54693451967237,5.27432229868896,3.67222739499179,0.000509683094159838,0.00163775394414801,-0.714590309939442
"HDC",1.30615765954256,1.13325524139354,3.67017315030173,0.000513041830271278,0.0016457000868129,-0.720775104998534
"B3GALT2",1.16714649621431,-0.00201403054880931,3.66401215167853,0.000523242436606819,0.00167191177458716,-0.7393111459266
"TRIP13",1.3135861427211,0.312458426212331,3.66236907350784,0.000525995379133545,0.00167931267597715,-0.744251199424863
"FKBP1B",1.42463713811753,-0.22570475608983,3.6588951235398,0.000531861509695376,0.00169522589509151,-0.75469130447344
"FXYD2",1.34990898980098,1.68916622088054,3.6510537812598,0.000545332898908908,0.00172951028014249,-0.778233443915703
"MSI1",1.94422219646077,0.505616871097373,3.64114901964316,0.000562815148799084,0.00177767599709678,-0.807924744060352
"ENO2",1.34908937542748,1.87845178106098,3.62988218520061,0.000583351567777862,0.00183450390793829,-0.841636644761085
"S100A1",1.44187048796536,1.42466151624315,3.62740470084726,0.000587962266201466,0.00184749243820047,-0.849040673857698
"CREB3L1",1.7627344483098,0.585845498662146,3.61914515374906,0.000603586021311732,0.0018914329681692,-0.87370120727267
"SLC22A17",1.09646939301694,2.00363156110493,3.60956692061298,0.00062219996765132,0.00194342719384186,-0.902253854229078
"IL17RD",1.29459208162751,0.836205727096344,3.60306873998279,0.000635138471491263,0.00197848292429158,-0.921597237705956
"TMTC1",1.11903645575859,3.2126255303551,3.58735748393305,0.000667488917252717,0.00206864176800379,-0.968272839339682
"MN1",1.06978888154199,0.654861649155994,3.58011922883539,0.000682915608442669,0.00210964958312432,-0.989732242811731
"PDLIM7",1.01385465264811,3.45067867980171,3.56181482128435,0.000723456705963372,0.00221766492247874,-1.04387445487096
"STMN1",1.01542510570546,5.71256237853482,3.54944486072867,0.000752140276246466,0.00228735515067308,-1.0803612021599
"FLNA",1.11728212711197,6.9019404688102,3.53610116293562,0.000784293725971391,0.00237547732614797,-1.11962731677103
"TAGLN",1.14916666961781,6.87044854139904,3.53309866401208,0.00079170671430226,0.00239505296340849,-1.12844936636395
"FAM169A",1.19099291745221,4.528810260239,3.52688293848041,0.000807265249198048,0.00243407295030255,-1.14669704510475
"SLC16A12",1.75088111461751,2.31355400602753,3.50631413407792,0.000860849519294681,0.00257251274742594,-1.20693106086263
"FGF2",1.27274613998541,4.52859356286959,3.50104298291056,0.000875116020721418,0.00260906262574866,-1.22232986403405
"COL16A1",1.44849769553338,3.49338007673939,3.47841441678383,0.00093895183293604,0.0027778428809739,-1.28826156049417
"TMEM182",1.06414460061517,1.00831372778517,3.47695874483945,0.000943206149581519,0.00278899844537883,-1.29249318551802
"XCL1",1.2728090008002,-0.0363292169470882,3.41589894994423,0.00113907159437544,0.00328644093074554,-1.46892795421125
"PARPBP",1.27289857803418,1.07566196637535,3.41175633376525,0.00115366953055076,0.0033227410823728,-1.4808222488012
"EMP1",1.42571437412209,6.82954903841426,3.40886935208983,0.00116394737181848,0.0033473280812581,-1.48910560996722
"FRAS1",1.46771542745797,3.52293910965532,3.39178578330208,0.0012265626401552,0.00349861524584328,-1.53802504134559
"ACTG2",1.3663233938365,0.856057910974846,3.39051912079451,0.00123133002358721,0.00351047746467585,-1.54164555615725
"GALNT15",1.26814728322722,0.799254461319575,3.38089218897398,0.00126814052056463,0.00360127619776419,-1.56913235499137
"MYH11",1.27482849269042,4.62006821995817,3.37540343450392,0.00128959132778291,0.00365310313506284,-1.58478009062908
"IGFBP7",1.05317277198018,7.65665226877711,3.37156792524783,0.00130478422099519,0.00368979798705063,-1.59570437847296
"SNCAIP",1.1382564857078,0.562087418862369,3.36518889717569,0.00133042773675919,0.00375127937998466,-1.61385438918306
"HUNK",1.27951478797205,1.10510009322207,3.34119593741211,0.00143120848050566,0.0039934663334864,-1.68191050489104
"DCLK1",1.29399861593717,1.45286353356815,3.33805647112818,0.00144491701842609,0.00402587386655674,-1.6907909559406
"ADAM22",1.51310462872534,-0.319067757763845,3.33577055063736,0.00145497645097079,0.00405292281138567,-1.69725342337803
"IQCA1",1.31990098870653,-0.0416474007716805,3.31816956917456,0.00153467599827785,0.00424520087293404,-1.74691080983306
"SEMA3C",1.53029444273014,2.32873962420428,3.30932743866266,0.00157625227792673,0.00434561903104322,-1.77178870155941
"SH3D21",1.01975950912672,1.16429116988946,3.30876566925455,0.00157892933795252,0.00434884190861565,-1.77336772798318
"SULF1",1.34055485556074,4.00312854727974,3.29118566410017,0.00166490512986994,0.00456168187008307,-1.82268808101307
"CERCAM",1.29107349689491,1.8921359139187,3.28482861985572,0.00169706698998547,0.00464208388178383,-1.84047782649948
"A4GALT",1.13096625986188,0.172779200210819,3.25770327441553,0.00184099466039972,0.00496978081154009,-1.91611726866231
"EDA2R",1.55566140001839,1.84961584436532,3.237980565236,0.00195277731442182,0.00523235454630794,-1.97083917798208
"ELN",1.26681193928437,4.47723829959605,3.23257299374142,0.00198452341693678,0.00530632304459105,-1.9858021330882
"MGAT4C",1.12089910110194,1.4995737936795,3.21534930408674,0.00208890332952164,0.00553919538069704,-2.03334348202121
"EMILIN2",1.01941039746141,2.65604652167306,3.20811434124539,0.00213426991477554,0.00564263201167451,-2.05326024783091
"KDELR3",1.0152061721482,3.21424704124943,3.20126892582943,0.00217804473606847,0.00574257052126853,-2.07207546779945
"PDZRN3",1.00477446192512,1.99287019523542,3.19992774291006,0.00218671949763995,0.00576149141280878,-2.07575849635567
"RRAD",1.06893772947242,0.279429523282658,3.19977930219537,0.00218768160313638,0.00576271004616993,-2.07616606297261
"CNN1",1.27015866240996,1.48244093757323,3.18096703903597,0.00231288130001307,0.00605792138865821,-2.12770951542145
"POU2AF1",1.11885649943648,0.514074779996921,3.15187571760777,0.00251980027685317,0.00653900926737938,-2.20699045087701
"TRAIP",1.01246732907139,-0.242870300099011,3.14288664994317,0.00258716735354382,0.00668825087923082,-2.23138260277269
"DMKN",1.03462748124706,3.02403713947236,3.12389114784201,0.00273511428342601,0.00703759608728954,-2.2827631655669
"MMP9",1.54369705564878,0.202367110267507,3.11849811897043,0.00277853987829141,0.00713818652474197,-2.29730984756918
"HK2",1.07219312486801,2.82487955472704,3.10099703538478,0.00292394696552203,0.00746188678037535,-2.34439086225946
"COL3A1",1.26172030959482,9.63681070640636,3.09539076935787,0.00297201139058398,0.00756947480467789,-2.3594322209568
"AFP",2.38067474354876,5.07116263904851,3.07824706747045,0.00312361248033864,0.00788879569246729,-2.40530560148281
"TMEM45B",1.22827546519584,3.49676229977104,3.07114365265915,0.00318851989898499,0.00803047533510739,-2.42425881276982
"TSPAN8",1.26916395692717,3.37557569457476,3.06511298417774,0.00324461146667004,0.00816105391801982,-2.44032473259272
"TDGF1",1.63144235386072,0.701996543305148,3.06097226537408,0.00328365647495647,0.00824847069656421,-2.4513424374441
"THSD7B",1.01072000359936,0.463621063964882,3.04650084145319,0.00342358655969364,0.00855155282937769,-2.48976288683771
"MXRA8",1.13306137131821,2.96886635306004,3.02210217115126,0.00367216857943716,0.00908395122535012,-2.55423739233827
"HEPACAM",2.17265250905997,2.88592177784287,3.01233352559508,0.00377633022013691,0.00930370975849621,-2.57994465873182
"PAPPA",1.02001900007724,2.79195877276728,3.0035911816875,0.00387187508950603,0.00949852810664655,-2.60289910367979
"MME",1.98857242505835,3.7535605920711,2.99681990215111,0.00394741948370205,0.00965305994159489,-2.62064436343783
"COL5A1",1.18404672755669,5.89077189416242,2.98784135804451,0.00404970538965213,0.00986762815159217,-2.64412846863398
"MYH7B",1.67777629792892,1.08395591486192,2.96570304859111,0.00431253670088474,0.010428744411888,-2.70180976134348
"UBE2T",1.10220681756372,1.15491533842185,2.95914477454408,0.00439338952783977,0.0105998218371955,-2.71883611090633
"FAM83D",1.06675597297917,1.10121027987253,2.95467274775086,0.00444932723962448,0.0107213264485207,-2.73043012682566
"HIF3A",1.32790412090373,0.251162378032899,2.89172185692452,0.0053101998558319,0.0125134127348357,-2.89223957035616
"IL2RA",1.00296273906586,0.161641199696241,2.88731926823001,0.00537583546085466,0.0126371025149702,-2.903457902792
"NFASC",1.05434588474872,4.66569811825056,2.86218900439261,0.00576507835006197,0.0134018901184935,-2.96724515792343
"CA12",1.47245790505702,2.297061212866,2.86054801819784,0.00579138021367223,0.0134548984420361,-2.97139570866638
"PTCHD4",1.78727673473139,0.279082642517117,2.84840365624464,0.00598950396146652,0.013851028106559,-3.00205622908591
"TESC",1.0721388445175,0.393614560894663,2.80995801672427,0.00665870289563181,0.0151375912300183,-3.09846219670325
"CCDC80",1.18277881078839,5.63383472439375,2.75338977605761,0.00776924149909062,0.0172841274237243,-3.23847973269567
"CLDN11",1.14533755820741,2.28832629899888,2.71588334747831,0.00859675605743782,0.0188523918483926,-3.33009798236972
"MYBL2",1.05521934542482,0.311417237478484,2.71312868341316,0.00866060825326705,0.0189779856005766,-3.33678829215321
"MRC2",1.02149173810622,3.67991148588016,2.71031429915788,0.00872629307698061,0.0191110291708698,-3.34361816920173
"MDGA1",1.01719034646937,0.93092591806368,2.70750578705749,0.0087922953200156,0.0192446160372637,-3.35042827394745
"CRABP2",1.76276448079823,-0.355827820859967,2.6982239535294,0.00901369022480022,0.0196335089930735,-3.37289565388382
"CENPF",1.26874502614581,2.58549180300196,2.60687997366327,0.0114806891566719,0.0241395824685035,-3.59075316877725
"PCDHB5",1.00618902348007,0.290221410139631,2.59603652153109,0.0118111348003776,0.0247217274400936,-3.61621976709592
"MEOX2",1.00004062708177,0.0982370142255206,2.56881973583167,0.0126789536879497,0.026290082831296,-3.67976663727958
"PTX3",1.13819215321436,0.479084307006014,2.52270872953578,0.0142820480431507,0.0291271966368005,-3.7862002620431
"RAB3B",1.53135268145948,2.35608106872779,2.49881553069463,0.015182870317683,0.030757711470754,-3.84073812623541
"IGSF3",1.04108344617639,1.75516716763531,2.43013603918342,0.0180645802256668,0.0357786629297847,-3.99514893380121
"XRCC2",1.12216244847735,-0.0234281987503988,2.38474229929078,0.0202296493895398,0.0395038100064909,-4.09526752054239
"EME1",1.07954962470155,-0.243331064576586,2.38372508800622,0.0202807178420916,0.0395834315242854,-4.09749319805237
"DTL",1.14229131353827,1.64901706652837,2.37641292211469,0.0206512250982927,0.0402181126977556,-4.11346923972227
"E2F1",1.06131871543913,0.602215484227089,2.33004347939225,0.0231447224300868,0.0443921471950533,-4.21383114250578
"E2F8",1.09478713015962,-0.264758384077331,2.30553691524491,0.024567935794188,0.0467897361513993,-4.26620708545069
"ARHGEF39",1.04646521813782,-0.304682286021175,2.30441368174573,0.0246349911648836,0.0468918519945433,-4.26859658453285
"CTNND2",1.1158706895986,0.768895418099124,2.29570794257193,0.0251602441105624,0.0477576790875986,-4.28708357209349
