"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"SHQ1"	-0.0542013942735877	6.01894799423675	-0.970652978077996	0.333513296499701	0.401867322169023	-6.67747791817959
"ERF"	0.0964770646616663	6.85219985923483	0.970057406394099	0.333808930760706	0.402181535024519	-6.67805255782701
"RAPGEF3"	0.124264437789647	5.17557559510767	0.969708458769838	0.333982223364744	0.402348297285882	-6.67838907979099
"ARVCF"	-0.0880158013236364	5.71313649242203	-0.969142800019881	0.334263262600716	0.402644813502429	-6.67893434250529
"ARHGEF1"	0.0884778649339457	6.70210306797528	0.968732312159364	0.334467304000675	0.402848527894726	-6.67932983299198
"MRTO4"	0.0970275096840358	5.94390555950045	0.968383788994055	0.334640608312076	0.40301518238461	-6.67966549306004
"FGL2"	-0.19111977968876	7.6161845337946	-0.968163160673205	0.334750346736334	0.40310525624842	-6.67987791701812
"NMT2"	0.0764515189335235	6.64718545264267	0.96741590273846	0.335122199956794	0.403510916127518	-6.68059703271074
"HMG20B"	0.0838525297010447	6.48690092778825	0.96654315353843	0.335556841209194	0.403992084683024	-6.68143622068102
"ZNF566"	0.0989170340223171	5.19071421650514	0.966364728554237	0.335645744517758	0.404056946672129	-6.68160769248278
"MIR331"	-0.115174067218664	2.88167281189857	-0.965163374426018	0.336244739118731	0.404732499542893	-6.68276141770126
"TRIM8"	0.0723833726655903	7.82247579239475	0.965076690457361	0.336287986599891	0.404732499542893	-6.68284461027279
"VPS51"	0.0989544436570918	7.23824053986453	0.965028199034774	0.336312181024589	0.404732499542893	-6.68289114537861
"ZDHHC21"	0.0833143020155351	6.25960031065035	0.963966979348814	0.336841952140283	0.405327761103502	-6.68390897447314
"GRIPAP1"	-0.0564366223207135	6.35960209579235	-0.963558548950228	0.337045989119577	0.405530977833975	-6.68430041097399
"KANK3"	-0.111406236464084	4.14149363059737	-0.961316284400759	0.338167574473278	0.406838023732714	-6.68644646640884
"SYK"	0.117314234774512	5.72318764761649	0.961017771726344	0.338317073790604	0.406975434995788	-6.68673179897319
"PRMT6"	0.091703156320553	5.26869262708844	0.960691884724524	0.33848033155638	0.407129366475792	-6.68704319746624
"EIF3M"	0.0689131286662551	8.22361922058527	0.960619974829962	0.3385163627377	0.407130251712998	-6.68711189631816
"MZF1"	0.066537141310253	5.98653282883695	0.960434709607153	0.338609203228528	0.407199453632305	-6.6872888654067
"ATR"	-0.0955144838990539	6.20053365077389	-0.960296180436092	0.338678634054212	0.407240492423155	-6.68742116928403
"SLC15A2"	0.117865775534151	3.65632299737344	0.959738510863672	0.338958231557399	0.407534208986303	-6.68795358768693
"TMEM86B"	-0.156194184651992	5.48011037822903	-0.959399600246512	0.3391282235592	0.407696097837976	-6.68827700353213
"WBP2"	-0.0726787063015595	8.0820607533537	-0.958414283680445	0.339622756352573	0.408248071543032	-6.68921663239121
"CARHSP1"	0.0967626718526146	8.27153139719926	0.95816963750567	0.33974561731843	0.408353203685328	-6.6894497871518
"GUCD1"	-0.0860490427274752	8.8797177800285	-0.957562927329586	0.340050430682867	0.408676986656269	-6.69002774595738
"ZC3H12D"	0.115737685722398	4.24709964581667	0.956161125988738	0.340755378559008	0.409431037514779	-6.69136173692917
"THAP3"	0.099226306768372	4.54327236269626	0.956109303206967	0.340781457705497	0.409431037514779	-6.69141101591375
"NANP"	0.0853772304632876	5.37233648555714	0.956103570812878	0.340784342538309	0.409431037514779	-6.6914164667631
"SLC35B4"	-0.0826066114216708	6.48652624688683	-0.956019124030299	0.34082684229577	0.409439452810009	-6.69149676223449
"CHMP4B"	-0.0618685727202146	7.45813034094654	-0.955547013481537	0.34106450588498	0.409682294635348	-6.69194553551
"C3orf38"	-0.0766096518712281	5.80177209424287	-0.955091250347796	0.341294041878216	0.409915324142567	-6.69237856209476
"C1orf174"	0.0635002232606083	6.3007130284596	0.953568294212122	0.34206177368517	0.410794644399629	-6.69382406519655
"ZEB2"	-0.194294882304649	7.38937659524282	-0.952843169581732	0.342427705958173	0.411191295880442	-6.69451151276461
"HSPH1"	0.151814289072685	7.5115903396312	0.952748779372815	0.342475358351093	0.411205710271662	-6.6946009605785
"PWP1"	0.0592424275996686	6.8575622120595	0.952479698447659	0.342611225957849	0.411275583650509	-6.69485590411158
"SDHC"	0.0803319463195652	9.76729911038874	0.952443671338612	0.342629419848527	0.411275583650509	-6.69489003298181
"ASB8"	0.070791794298117	7.44963191979748	0.952421698440053	0.342640516591364	0.411275583650509	-6.69491084752139
"IMPDH1"	0.137978578316959	5.04796376659242	0.951788864758663	0.342960209685035	0.411616483062832	-6.69551011649904
"PEX26"	0.0681506887754939	7.30762271859681	0.951427566297402	0.343142815838331	0.411772963794291	-6.6958520759977
"RSPH3"	-0.0626720829511799	5.54161607095345	-0.951389645357328	0.343161985344995	0.411772963794291	-6.69588795974655
"SECTM1"	-0.122220795801703	5.2644453700143	-0.950986825570371	0.34336565847925	0.41197450286646	-6.6962690521526
"ARFGEF2"	0.0814142569712375	7.8128150066052	0.950911407890161	0.343403799732523	0.41197741340766	-6.69634038424903
"SNORD14E"	-0.227491001115527	4.35127211089996	-0.950688653957258	0.343516469858878	0.412069725439077	-6.6965510384127
"TUBGCP6"	0.087021603157642	6.45426789647039	0.95028011812829	0.343723171518287	0.412273373056566	-6.69693725650023
"CDR2"	-0.0850965612425683	6.69904955614639	-0.950211849888012	0.34375772016108	0.412273373056566	-6.69700177937765
"TERF1"	0.0733345627128352	6.60596366453563	0.949169117351323	0.344285696617401	0.412863656355309	-6.69798673687158
"SYVN1"	-0.0877284132938858	8.25820066508489	-0.946991808926896	0.345389840227241	0.414144678484535	-6.70003996764924
"FLI1"	-0.121621744099417	5.98245709893391	-0.946808328685312	0.345482989832453	0.414195608539223	-6.70021277948944
"UBLCP1"	0.087077752211135	5.42178739634287	0.946766691559449	0.345504130504066	0.414195608539223	-6.70025199103983
"ZDHHC12"	0.125850684418491	6.04019353623978	0.946568553810005	0.345604743618858	0.414273170284062	-6.7004385629483
"GZMK"	-0.204637010547822	4.31918914284165	-0.945404970098203	0.346195985302255	0.414928485733331	-6.70153344786411
"FBXO38"	0.0797649723743522	7.23722859826497	0.945351089691897	0.346223378862879	0.414928485733331	-6.7015841149551
"NT5DC3"	-0.125477824583242	6.1912531348945	-0.944985743410965	0.346409162917011	0.415101907995365	-6.70192759760904
"AMD1"	-0.0963042602886873	7.48037819373804	-0.9448073897473	0.346499881747722	0.415101907995365	-6.7020952303821
"CRISPLD1"	-0.168025808491586	3.33945823098945	-0.944801528710393	0.346502863198828	0.415101907995365	-6.70210073858073
"YBX2"	-0.165057995201797	4.76867814000537	-0.944783507478773	0.346512030523396	0.415101907995365	-6.70211767471115
"GMIP"	0.0929462871151928	5.06530572092925	0.943656090039544	0.347085853592375	0.415746139271863	-6.70317657414753
"TNS1"	0.135890791716842	8.62607067857885	0.941804073192399	0.348029803828934	0.416830904587204	-6.70491332888832
"CRB3"	-0.118099527505801	5.32871894001553	-0.941737545665502	0.348063742781443	0.416830904587204	-6.70497565338825
"PDHB"	-0.0613820990823474	7.66520774242252	-0.941063468592099	0.348407742563043	0.417199554704111	-6.70560689918102
"RBM15"	-0.0752250810170182	6.37601875292773	-0.940763556268844	0.348560866169367	0.417339588048957	-6.70588761156471
"SLC24A3"	0.177026087887389	3.9263367803612	0.94004551651954	0.348927645145657	0.417735380047239	-6.70655932484643
"AP2S1"	-0.0784786983370606	7.22797815075726	-0.939296677352025	0.349310420698794	0.41815023897474	-6.70725931145444
"BCS1L"	0.0834227945686898	6.56164363124837	0.93883916156095	0.349544416478025	0.418367476303277	-6.70768670913926
"MSS51"	0.0911622907903454	3.68719742054611	0.938800033438443	0.34956443316957	0.418367476303277	-6.70772325193557
"ZBTB8A"	0.0756914843268104	5.0354664190015	0.93775306955983	0.350100299577003	0.418965344498468	-6.70870048142687
"MRPS17"	-0.0826605589744577	4.92503730256566	-0.937362330238889	0.350300426276339	0.419161350321324	-6.70906491938342
"SDF2L1"	-0.117543327334296	5.40022214885668	-0.937269090147182	0.350348192314137	0.419175023166018	-6.7091518611729
"SHPRH"	-0.0873368031953739	6.26887621938115	-0.937065984897271	0.350452255721737	0.419256043326097	-6.70934121727047
"EPS8"	-0.119975738989378	7.67754148008665	-0.936255681691682	0.350867621600116	0.419709428098863	-6.71009626425498
"PABPC1L"	-0.0882119439901849	6.55030975458763	-0.935840958033951	0.351080333303429	0.419891459151047	-6.71048245774295
"CCDC159"	-0.0936274752322743	5.78006721458946	-0.935817049544528	0.351092598483905	0.419891459151047	-6.71050471634421
"CDK13"	0.0547845104526034	7.92078018455125	0.935564707455532	0.351222068048017	0.420002752947737	-6.71073961048237
"SCOC"	-0.0814834536435857	7.20433329246197	-0.934372195990065	0.351834325792594	0.420691297607295	-6.71184882129475
"BAZ2B"	-0.104081245774768	6.88415531635634	-0.933667630614164	0.352196383964097	0.421080564782945	-6.71250351458894
"PIK3C2A"	0.0859366382787437	7.73240950346564	0.932217614724384	0.352942260562146	0.421928591106265	-6.71384935892695
"WSB2"	0.0613537197789748	7.84698929616594	0.931865385945261	0.353123596697705	0.422101625689951	-6.71417597142854
"UBE4A"	-0.0636314454013124	8.64004365623987	-0.931666044219254	0.353226249181204	0.422155327849842	-6.71436076181055
"CDC42SE1"	0.0871177126634765	7.81130490420265	0.931636007177232	0.353241718630834	0.422155327849842	-6.71438860285738
"ATP6V0B"	-0.105772892659379	7.7524609046654	-0.931297290594925	0.353416191871346	0.422320084246967	-6.7147024947082
"SCFD1"	-0.059142104141874	6.74226116530933	-0.930468349825894	0.353843412493626	0.422786799576754	-6.71547020682774
"DCTN3"	0.0594677045827557	6.88350612199299	0.929475304953651	0.354355643743657	0.423354981935069	-6.71638901357283
"STAG2"	-0.0852557715080232	7.424643254696	-0.927678830371138	0.355283502237836	0.424419552435112	-6.71804872714124
"VCL"	-0.112359467999225	7.7678827788346	-0.927140619160084	0.355561783765683	0.424708002043818	-6.71854534884366
"ZNF583"	0.0941840075158756	4.38854090057352	0.926851534054246	0.355711312308575	0.424832482135879	-6.71881197789553
"PTPN11"	-0.0676527323778448	8.22801711229709	-0.926751019273888	0.355763312723959	0.424832482135879	-6.71890466548892
"LEO1"	0.072472831202381	6.30203571116897	0.926725555417687	0.355776486990255	0.424832482135879	-6.71892814487414
"MPG"	-0.105848791996052	5.7152022446819	-0.926145439794056	0.356076706425021	0.425113116533181	-6.71946287795744
"LAMA2"	0.185143831773247	6.34383381399261	0.926129007041238	0.356085212999012	0.425113116533181	-6.71947802036049
"UBE3C"	0.044653995918418	7.507476537653	0.925836042883051	0.356236890490176	0.425250184394513	-6.71974793557965
"FOLR2"	-0.156919271051476	6.49761170484518	-0.925514549610037	0.356403385875469	0.425404910603636	-6.72004403839964
"NPC1L1"	0.16798160452883	7.71646420837127	0.924777524747891	0.356785264535142	0.425816660777327	-6.72072247249025
"COA5"	0.0700679384820998	6.23428744775475	0.924586756612117	0.356884150722641	0.425857106993832	-6.72089798835838
"SEMA4A"	-0.131250017406747	4.9408778022497	-0.924569703510958	0.356892991184168	0.425857106993832	-6.72091367629227
"SMAP1"	0.0527140936180402	6.64564845404939	0.923175718476868	0.357616115850477	0.426675827093013	-6.72219510160246
"PPIP5K2"	0.0927971347903357	7.02614745934223	0.92203355068825	0.358209306080236	0.427339367632177	-6.72324362074066
"METTL2A"	0.07683993808377	5.58434118876823	0.92132093826747	0.358579721702884	0.427737031007525	-6.72389715559514
"TRAPPC6A"	-0.0997820860533495	5.90682815623979	-0.920826095973397	0.35883708379446	0.427999768541939	-6.72435068066898
"ZNF778"	-0.0700827365963495	4.70940212113756	-0.920529604200371	0.358991342199176	0.428139488447838	-6.72462230142722
"CCL20"	-0.367521609053812	6.35586577205036	-0.919922166281473	0.3593075109681	0.428472256695652	-6.72517851517883
"TTLL11"	-0.0681773803035485	4.67364885460669	-0.919774027713389	0.359384643278513	0.428519935933186	-6.72531410651566
"DDX50"	0.0623434713243165	6.53322287190326	0.919372185596509	0.359593926117157	0.428725161525727	-6.7256818043568
"IBA57"	0.0934102815092321	5.41526857825523	0.91867376184844	0.359957855447574	0.429114702623787	-6.72632050608248
"SBNO1"	0.0744858045917284	6.7298754533634	0.918003552892076	0.360307302706846	0.42948690056045	-6.72693295517007
"ID3"	0.148388362814286	6.33116024112476	0.917896769546998	0.36036299947936	0.429508906695021	-6.72703049497695
"ZBTB49"	-0.069321179611348	4.67095160038228	-0.917653978705018	0.36048965629556	0.429615475293862	-6.72725222731405
"A4GALT"	0.150642742983929	3.93318567406122	0.917548551371313	0.360544663422604	0.429636641795427	-6.72734849235964
"SPHK1"	0.216645582261623	4.73558672614987	0.917018996377497	0.360821041416572	0.429886350638968	-6.72783186059499
"HSPB8"	0.174941400978827	4.75559014167139	0.916996481639093	0.360832794975227	0.429886350638968	-6.7278524055368
"ZNF7"	0.0412781647201818	6.07048388938866	0.916932840608094	0.360866019353024	0.429886350638968	-6.72791047597157
"CST7"	-0.144015632626847	4.76359516587411	-0.916720105899802	0.360977093527766	0.429974264130811	-6.72810456081003
"AP5Z1"	0.0790466333669819	5.5081174426812	0.915244529088881	0.36174812646896	0.430848181602422	-6.72944955423258
"TSPAN33"	-0.102591588898103	7.00737616450267	-0.914977792331701	0.361887615737388	0.4309698170071	-6.72969245744954
"BLOC1S4"	0.085792704976072	4.51173219588746	0.914632427355973	0.362068274064908	0.431140450225944	-6.73000685943621
"ZNF787"	-0.084289093608425	5.93026914198557	-0.9141807397959	0.362304635336037	0.431377370830016	-6.73041787503253
"NDOR1"	0.0908256811825962	4.96899341495012	0.911992682463715	0.363450996066526	0.432697619942964	-6.73240607266848
"GPC6"	-0.108541665443176	7.56359154709748	-0.911522871352934	0.363697437185978	0.432946330024794	-6.73283235727481
"CDK17"	-0.0879315757965149	7.0002376603226	-0.911037196716651	0.363952310683775	0.43320502566684	-6.73327280772791
"TGFBR3"	-0.113529579723145	7.72822626771504	-0.910463689175808	0.364253422772047	0.433508409132141	-6.73379261399395
"UBE2D1"	-0.0752187446410306	6.21743289990234	-0.910408592341287	0.364282358883211	0.433508409132141	-6.73384253473516
"TMTC3"	-0.0853037036808977	6.90858307789814	-0.910296209746362	0.364341385205382	0.433533925969061	-6.73394435025705
"DCHS1"	0.139175188973416	5.97154466846831	0.910156681008865	0.364414677816158	0.433576411408911	-6.73407074216487
"F5"	0.181528342318894	10.5351000144025	0.909607745821492	0.364703116713138	0.433874840272901	-6.7345678086501
"TINF2"	0.0543132894785605	6.9969648208924	0.908767852859407	0.36514471904138	0.434321112193697	-6.7353277673159
"CYSLTR1"	-0.125806317323126	3.46922644431277	-0.908751072383778	0.365153545388338	0.434321112193697	-6.73534294369722
"CHDH"	-0.132730596381436	8.09581801301641	-0.908330656179805	0.365374723707268	0.434539379107468	-6.73572308078936
"FBXO42"	0.0475987921901616	6.24151141412743	0.908111094192041	0.365490267512352	0.434631983067523	-6.73592153800795
"C14orf132"	-0.125976369951477	4.51864328255862	-0.907575144435001	0.365772406274957	0.434922658115826	-6.73640577217481
"BRF1"	0.0651360308580711	5.6967986291494	0.906065604880885	0.366567808356669	0.435823507461779	-6.73776813402289
"ACTR3B"	-0.0913741100405616	4.99878309509462	-0.905618597336543	0.366803553454483	0.436058846655412	-6.73817112929561
"HIP1R"	-0.0920554274697128	6.22097557766332	-0.90541623800231	0.366910306172846	0.436104990731742	-6.73835349980061
"GRWD1"	0.0916184355545924	6.27080485524021	0.905401687131744	0.366917983099398	0.436104990731742	-6.73836661180149
"HOXB3"	0.133474433431719	4.83264941068548	0.90482437796035	0.367222648662852	0.436422136031939	-6.73888666558098
"IFRD2"	-0.0794915893485663	6.62428622079961	-0.903296638186361	0.368029657617102	0.437330078498725	-6.74026130941346
"RSRP1"	-0.106640444418377	7.30507949283127	-0.903234597150509	0.368062453581762	0.437330078498725	-6.74031708480102
"RPP40"	0.10163348055886	4.57819523355882	0.90301822971025	0.368176843554442	0.437420938345915	-6.74051157125743
"ZNF131"	0.0602397609376403	6.12480865093088	0.902707125765591	0.368341358417356	0.437571325370155	-6.74079113298302
"THOC7"	-0.0649361477683677	6.70315990637403	-0.902363799483349	0.368522966483468	0.437741985211287	-6.74109953966712
"MITF"	-0.111794147600938	4.85193487148297	-0.902127110683972	0.368648199720164	0.437845653189054	-6.74131208746216
"TTC33"	-0.0738407113259522	5.8985066882716	-0.901963838487954	0.368734603470884	0.437903186557876	-6.74145867466533
"ADM2"	0.145068732860727	4.50351311970763	0.900810878368879	0.369345113403037	0.438560946208294	-6.74249306649525
"IDH3G"	0.0790338759992701	7.40220748112061	0.90077427214666	0.369364507361385	0.438560946208294	-6.7425258867996
"KDM4C"	-0.0638503848310163	5.9988249376937	-0.900695689430023	0.369406142608659	0.438565238265838	-6.74259633782309
"ZNF266"	0.076037348593932	6.46753061557615	0.89985892403705	0.369849666546548	0.439046609407681	-6.74334613877841
"COMMD9"	0.0565022644631031	6.3566736518586	0.899282673859431	0.370155300045002	0.439364209304291	-6.74386209947604
"PHAX"	0.0597694195977368	6.44039029649198	0.898712390895776	0.370457924831083	0.439678172952622	-6.74437239589624
"PRDM6"	0.138015380017018	3.52338289655519	0.898500242303064	0.370570542669112	0.439727269960666	-6.74456214755553
"ZC3H10"	0.0712711558248024	4.61127868843343	0.898490839533291	0.370575534571967	0.439727269960666	-6.74457055663296
"C5orf63"	0.0982701502699221	5.25531438627197	0.89816587952169	0.370748080839616	0.43985249970384	-6.74486112119845
"LRRC42"	0.0561137291865139	6.36270649956404	0.898148454402427	0.370757334600818	0.43985249970384	-6.74487669902053
"NCKAP5"	-0.124005177728864	4.71396118605205	-0.896434751577468	0.371668119859877	0.440855934019457	-6.74640726803103
"ADAMTS2"	-0.179974035776213	7.35487940423129	-0.896413204866813	0.371679580263478	0.440855934019457	-6.74642649378656
"NUP153"	-0.063067103267805	7.8720775373929	-0.896175420981703	0.371806069014198	0.440960621640836	-6.74663863390282
"LYPLA2"	0.0819892190232785	7.35480775095293	0.895397872670645	0.372219873045318	0.441395523916091	-6.74733193953946
"USP28"	-0.080293516409643	6.08225887003051	-0.895331385163634	0.372255270478773	0.441395523916091	-6.7473911959388
"ITK"	-0.151236504181998	4.19664501968068	-0.895270731002618	0.372287564124807	0.441395523916091	-6.74744524962939
"C4orf3"	-0.0545368675720168	7.66187067818846	-0.895198512502139	0.372326017177015	0.441395745954458	-6.74750960449457
"SLC30A10"	-0.207729755695262	8.26279797532411	-0.895089509904273	0.372384060795645	0.441419190348141	-6.74760672844681
"FAM13B"	0.0675927200167788	6.64641367140851	0.894746786659282	0.372566597043632	0.441590186693208	-6.74791202704272
"ZNF569"	0.0862755890481228	4.39459986084887	0.893160793827137	0.373412035392237	0.442546781901721	-6.74932332901574
"KRIT1"	-0.0664756567425618	6.81136981759852	-0.892859413679002	0.373572826533393	0.442691858851725	-6.74959123368091
"DCLK2"	0.141625464908688	4.27602215864756	0.892281009322125	0.37388153593398	0.443012174319308	-6.75010514219723
"PXDN"	-0.157447797589768	7.57063789691879	-0.889648671401361	0.375288498774526	0.444633610657782	-6.75243980187027
"ACP5"	-0.138986234141995	6.43841303989368	-0.888877622266091	0.375701243877084	0.445076907478912	-6.75312236652028
"MFAP4"	0.244764878995513	7.02166675392182	0.888767144549702	0.375760406172795	0.4450834495959	-6.75322011808521
"CCDC122"	-0.115139378007438	3.55034304465374	-0.888723206504905	0.375783937201081	0.4450834495959	-6.75325899148159
"BTBD9"	-0.0715005975960774	5.53612069314395	-0.887616943712467	0.376376699725772	0.445739756810757	-6.75423711193148
"DUSP8"	-0.154497380907932	5.46537180130976	-0.887374277888829	0.376506803990471	0.445848063240949	-6.75445150794489
"RELL1"	-0.0962398686969365	5.43151687589098	-0.887222025750793	0.376588447664272	0.445898967748653	-6.75458599361677
"HAUS7"	0.102480054082369	4.36336032179286	0.886066869592009	0.377208248348772	0.446583822041213	-6.75560561066359
"PKNOX2"	0.0951464171515493	4.08398148967254	0.885999753139269	0.37724427932116	0.446583822041213	-6.7556648117308
"STX5"	-0.0670440346524506	6.90965706360704	-0.885528820195074	0.377497156555961	0.446837321793024	-6.75608008054011
"GDF15"	0.242968202525787	8.02680396445413	0.885156144038173	0.377697347652403	0.447025849299335	-6.75640855186935
"PARP10"	-0.0887774669995916	6.1898690658499	-0.885088044184588	0.377733936117955	0.447025849299335	-6.75646855932487
"RPAP2"	-0.0625765615289493	5.97581924564678	-0.884738480511773	0.377921783311073	0.447202274363277	-6.75677651206851
"CD2"	0.139645113769332	4.41967914954068	0.884267471506811	0.378174984376266	0.447455989822569	-6.75719126360174
"TM7SF2"	0.148355648336318	7.57006832343295	0.884023524439656	0.37830616492385	0.447541333814181	-6.75740598777188
"CDKN2D"	-0.0859854921340323	4.25657575629369	-0.883989039134524	0.378324711402001	0.447541333814181	-6.75743633729237
"KIAA0586"	-0.0839296911895982	5.93256945940004	-0.883429415149952	0.378625760903796	0.447851533226547	-6.75792868266762
"PRAP1"	-0.165791461002408	8.23875269120571	-0.882561674750058	0.379092856378981	0.448358053761053	-6.75869149318449
"C1orf159"	-0.0987420366254534	4.44547304207306	-0.881687122533853	0.379563981271037	0.448869235591697	-6.7594595423635
"SELPLG"	-0.130878032835636	5.8469568082031	-0.881411440692715	0.379712567683942	0.448966859753533	-6.75970149567854
"CLK3"	0.048632397935874	6.36331236901879	0.881389533788895	0.379724376571778	0.448966859753533	-6.75972071915718
"UCK1"	-0.0722253638618572	7.23833726544499	-0.881042341351025	0.379911560694658	0.44914213924494	-6.76002532019096
"CARF"	0.0878434022875254	5.49898739374806	0.88075085964723	0.380068753422049	0.449239859127628	-6.76028095316652
"GABRE"	-0.162013393635191	5.45858092902313	-0.880744636960998	0.380072109685871	0.449239859127628	-6.76028640962631
"ZNF446"	0.0920561392359486	4.69532801630312	0.880505713419727	0.380200989260171	0.449346148679926	-6.7604958846606
"ANKRD46"	-0.0965403759391564	6.88111484105544	-0.880156941650154	0.380389171671788	0.449522497206647	-6.76080156776205
"TPBG"	0.171880551540219	4.91501446263381	0.880023224562621	0.380461335072752	0.449561718916636	-6.76091873316658
"JMY"	0.0831315766940624	6.60269806457651	0.879866042156174	0.380546172932102	0.449615907484564	-6.76105643682899
"THUMPD1"	0.05434693674448	6.40145246044218	0.87928771325916	0.380858422187805	0.449938744360541	-6.76156288739069
"CALD1"	-0.0860143815077549	8.98653954112612	-0.878992323053764	0.381017969589208	0.450081134583872	-6.76182143769483
"ACSF3"	-0.0516391506033194	6.09523633257143	-0.877474655200007	0.381838353075667	0.450972213559043	-6.76314847439135
"GNPTG"	-0.0675662955165302	7.53523978720156	-0.877452184420533	0.381850508004436	0.450972213559043	-6.76316810563689
"ZFAND2A"	-0.114421029770872	7.47080558997654	-0.877147917317231	0.382015116270203	0.45112043060778	-6.76343387493162
"CX3CL1"	0.0961731309129178	7.10160109347608	0.876714170749647	0.382249848919901	0.451351418496372	-6.76381258364339
"AHCYL2"	-0.0588268599584276	6.41581396632417	-0.876520081820032	0.382354913894258	0.451429266301972	-6.76398198478974
"CCDC57"	-0.0559825657733456	5.76158290742921	-0.876115078248816	0.382574209670937	0.451641951545825	-6.76433535322243
"RPAP3"	-0.0874781270950944	5.68585863161907	-0.874752144369917	0.383312765009578	0.452426143156659	-6.76552333702782
"DNAJC16"	-0.0543608331115509	6.66005587753302	-0.874744477357721	0.38331692215605	0.452426143156659	-6.76553001471036
"C1orf115"	-0.124394019553112	8.38129580715106	-0.873946388787282	0.383749808167651	0.4528476225809	-6.76622480378501
"PGBD5"	-0.118509435011733	4.79231279942608	-0.873941360125132	0.383752536690793	0.4528476225809	-6.76622917958214
"RFX1"	-0.0859909418835447	5.3367220025511	-0.873547256480793	0.3839664124213	0.453041639961587	-6.76657203983862
"RPS19BP1"	-0.105386385840679	6.19970702020758	-0.873493664583032	0.383995501855607	0.453041639961587	-6.76661865163631
"KLF8"	-0.113275287659194	3.6438422043969	-0.87314368931718	0.384185500354569	0.453219446368373	-6.76692297472702
"UQCC1"	0.0581161838622418	6.60214485614214	0.871973162743471	0.384821391580285	0.453923177408588	-6.76793993739128
"RIMS3"	0.107724978014256	3.5373950080422	0.871630777838397	0.385007515942827	0.454096287975512	-6.76823714919638
"CAPN2"	0.114716797191521	7.72065531135893	0.871012008048432	0.385344027475686	0.454446718835705	-6.76877398795321
"TIE1"	0.103653553587353	6.26604322170043	0.870370418576272	0.385693141180006	0.454811938612899	-6.76933022693442
"EIF4EBP1"	-0.120544353501454	5.99069880613981	-0.870244566299001	0.385761645203875	0.454846220732567	-6.76943928958568
"RBM43"	0.108949261080278	5.30688698051995	0.869381530165985	0.386231616308383	0.455353811745421	-6.77018677032324
"FLAD1"	0.0655512957086605	6.08486767636881	0.869173317020573	0.386345052848961	0.455440999960425	-6.77036699520503
"CLDND1"	-0.0600454973020951	7.68036388341229	-0.868058133853086	0.386952965533019	0.456111021604678	-6.77133154780704
"RAVER1"	0.115491623171126	4.997844623215	0.865809665507528	0.388180452191886	0.457496348930515	-6.77327258779489
"ASTE1"	0.076827942027584	4.55669758594561	0.865760050530921	0.388207565091624	0.457496348930515	-6.77331536290299
"PHTF1"	0.0694379516739634	5.51421935541917	0.865615694405793	0.388286457447954	0.457542577041797	-6.77343980446284
"FAM3A"	-0.0801625825270384	6.71964846075962	-0.864190915905744	0.389065645804468	0.458413914642956	-6.77466692808501
"PUF60"	0.0712068855509458	7.53791819225484	0.86374520228838	0.389309596913354	0.458620391326054	-6.77505039894777
"SERTAD3"	0.0702406651004315	5.53964686201077	0.863725459199362	0.389320405016447	0.458620391326054	-6.77506738044214
"CLDND2"	-0.10771005082318	4.24419603750703	-0.863174355225175	0.389622174397765	0.458929008646811	-6.77554124305525
"HSPA1B"	0.207266374750466	7.5051002194611	0.862215416066682	0.390147606051216	0.459500983847333	-6.77636506690754
"DAB1"	-0.17664561346376	4.75950988530481	-0.861528179284805	0.390524431661765	0.459897837592493	-6.77695491457673
"HSF1"	0.0854743029240458	6.78872776431107	0.861433008389706	0.390576633386887	0.459912358729864	-6.77703656203992
"RBFA"	0.0564814100990462	5.77309413982053	0.86124596897981	0.390679237959765	0.459986221278543	-6.77719699785778
"TSPYL2"	0.0943425085047688	6.56886964446438	0.86076539417826	0.390942943757185	0.460249730173415	-6.77760906005457
"TNKS1BP1"	-0.0729577495583292	7.6274652890204	-0.8600984722673	0.391309084923179	0.460633768199701	-6.77818052625466
"NDUFA13"	0.100047054147007	4.39570692740341	0.859202445873753	0.391801336189946	0.461143841722386	-6.77894761606051
"MEPCE"	-0.0664973208212442	7.03664424950414	-0.859164212904399	0.391822348740452	0.461143841722386	-6.77898032978928
"RAB3B"	0.26721109874588	4.60023486767787	0.858870790510055	0.391983634488145	0.461286597002729	-6.77923134636095
"FMNL1"	-0.119934186680154	5.68029098527301	-0.85877148319934	0.392038230051489	0.461303782887272	-6.77931628243669
"TSHZ1"	-0.0565550065133364	6.32451308025721	-0.858518210116488	0.392177491543682	0.461420579860912	-6.77953285919868
"CORO2B"	0.118287135532234	3.72353507690635	0.85805429656314	0.39243265179921	0.461667657358666	-6.77992939327566
"GDNF"	0.232317610883411	3.59367688392787	0.857990883861701	0.392467537759781	0.461667657358666	-6.77998357936128
"ARHGAP4"	0.106411465199118	5.56530564364329	0.856987653305	0.393019709593109	0.462270046921231	-6.78084031194875
"ESPL1"	0.185831899738734	4.7511217139782	0.856435188066129	0.393323986213588	0.462580768859476	-6.7813116796131
"ZXDC"	0.0524656587556909	7.2647034600107	0.856149414374724	0.39348143600507	0.462718764840298	-6.78155538601797
"AASDH"	0.0875134841750169	5.33766194331193	0.855896325948681	0.393620909766878	0.46283559573506	-6.7817711514389
